Full Complaint ID,Complaint Year Number,Month Number,Record Create Date,Complaint Precinct Code,Patrol Borough Name,County,Law Code Category Description,Offense Description,PD Code Description,Bias Motive Description,Offense Category,Other Motive Description,Arrest Date,Arrest Id
201906000047299,2019,1,01/23/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906000103699,2019,2,02/25/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906000108099,2019,2,02/27/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906000201399,2019,4,04/16/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906000341699,2019,6,06/20/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906000451599,2019,7,07/31/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906000544899,2019,9,09/11/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906000690499,2019,11,11/21/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906100031999,2019,1,01/17/2019,61,PATROL BORO BKLYN SOUTH,KINGS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Practice,,,
201906100170999,2019,3,03/31/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,,,
201906100264599,2019,5,05/18/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906100294899,2019,6,06/02/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906100316599,2019,6,06/14/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906100323399,2019,6,06/19/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-ARAB,Ethnicity/National Origin/Ancestry,,,
201906100408899,2019,8,08/03/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906100456099,2019,8,08/28/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,,,
201906100505199,2019,9,09/23/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,,,
201906100510199,2019,9,09/25/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201906100575199,2019,10,10/29/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL(GAY),Sexual Orientation,,,
201906100660299,2019,12,12/11/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906100699299,2019,12,12/31/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-JEWISH,Religion/Religious Practice,,,
201906200282399,2019,5,05/20/2019,62,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906300096499,2019,2,03/05/2019,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,,,
201906300189699,2019,4,05/01/2019,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906300584799,2019,12,12/29/2019,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,,,
201906600192299,2019,4,05/02/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201906600268499,2019,6,06/19/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906600275699,2019,6,06/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,,,
201906600408599,2019,9,09/14/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,,,
201906600429099,2019,9,09/25/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906600430799,2019,9,09/26/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,,,
201906600456799,2019,10,10/11/2019,66,PATROL BORO BKLYN SOUTH,KINGS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Practice,,,
201906600458199,2019,10,10/13/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,,
201906600490499,2019,11,11/04/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,,
201906600492999,2019,11,11/05/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,,,
201906600500599,2019,11,11/10/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906600520599,2019,11,11/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,,,
201906600573699,2019,12,12/25/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,,,
201906600579599,2019,12,12/30/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,,
201906700784599,2019,8,08/20/2019,67,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201906800068699,2019,2,02/15/2019,68,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Race/Color,,,
201906800241599,2019,6,06/05/2019,68,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201906800537399,2019,11,11/26/2019,68,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201907000116499,2019,2,02/18/2019,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201907000297199,2019,5,05/07/2019,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907000305799,2019,5,05/10/2019,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201907100001499,2019,1,01/01/2019,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,,
201907100024999,2019,1,01/12/2019,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-CATHOLIC,Religion/Religious Practice,,,
201907100146899,2019,3,03/19/2019,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,,,
201907100181699,2019,4,04/04/2019,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL(GAY),Sexual Orientation,,,
201907100197699,2019,1,04/12/2019,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,,
201907100446099,2019,7,08/03/2019,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,BURGLARY,"BURGLARY,TRUCK NIGHT",ANTI-CATHOLIC,Religion/Religious Practice,,,
201907100660199,2019,11,11/11/2019,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-WHITE,Race/Color,,,
201907100667699,2019,11,11/15/2019,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201907100691799,2019,11,11/27/2019,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3&2, BY FIR",ANTI-OTHER RELIGION,Religion/Religious Practice,,,
201907100746699,2019,12,12/24/2019,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,,
201907100748299,2019,12,12/24/2019,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,,,
201907100762899,2019,12,12/31/2019,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907200085299,2019,2,02/17/2019,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907200114599,2019,3,03/06/2019,72,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,,,
201907200284199,2019,6,06/02/2019,72,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,,,
201907200397399,2019,7,07/26/2019,72,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL(GAY),Sexual Orientation,,,
201907200466399,2019,8,08/28/2019,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907300165999,2019,2,02/24/2019,73,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,,,
201907300409599,2019,5,05/10/2019,73,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907300732599,2019,8,08/06/2019,73,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907300767099,2019,8,08/16/2019,73,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201907300805699,2019,8,08/27/2019,73,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,,,
201907301042799,2019,11,11/07/2019,73,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907500647199,2019,5,05/09/2019,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,,,
201907500964199,2019,7,07/06/2019,75,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,,,
201907501251399,2019,8,08/26/2019,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907501480899,2019,10,10/04/2019,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907600142399,2019,6,06/12/2019,76,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-MALE HOMOSEXUAL(GAY),Sexual Orientation,,,
201907600173599,2019,7,07/13/2019,76,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL(GAY),Sexual Orientation,,,
201907600229999,2019,9,09/15/2019,76,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-ISLAMIC(MUSLIM),Religion/Religious Practice,,,
201907700036799,2019,1,01/18/2019,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,,,
201907700361399,2019,6,06/22/2019,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,,,
201907700495199,2019,8,08/20/2019,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907700514299,2019,8,08/29/2019,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,,
201907700703699,2019,11,11/26/2019,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,,,
201907700715199,2019,12,12/02/2019,77,PATROL BORO BKLYN NORTH,KINGS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Practice,,,
201907700771699,2019,12,12/31/2019,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,,
201907800041899,2019,1,01/29/2019,78,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907800070399,2019,2,02/20/2019,78,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-CATHOLIC,Religion/Religious Practice,,,
201907800136799,2019,2,04/13/2019,78,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,,
201907800192099,2019,5,05/25/2019,78,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201907800323199,2019,8,08/20/2019,78,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201907800443799,2019,11,11/13/2019,78,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, BY FIRE",ANTI-LGBT(MIXED GROUP),Sexual Orientation,,,
201907800500199,2019,12,12/27/2019,78,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907900026799,2019,1,01/13/2019,79,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907900109099,2019,2,02/17/2019,79,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907900284199,2019,5,05/01/2019,79,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201907900584099,2019,8,08/20/2019,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-TRANSGENDER,Gender,,,
201907900711699,2019,9,10/02/2019,79,PATROL BORO BKLYN NORTH,KINGS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Practice,,,
201907900714099,2019,9,10/02/2019,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,,
201907900721299,2019,10,10/06/2019,79,PATROL BORO BKLYN NORTH,KINGS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Practice,,,
201907900740599,2019,10,10/13/2019,79,PATROL BORO BKLYN NORTH,KINGS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Practice,,,
201907900753399,2019,10,10/17/2019,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,,,
201908100283899,2019,6,06/13/2019,81,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",ANTI-JEWISH,Religion/Religious Practice,,,
201908300153199,2019,3,03/14/2019,83,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201908400054799,2019,1,01/30/2019,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201908400104399,2019,2,02/27/2019,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-LGBT(MIXED GROUP),Sexual Orientation,,,
201908400178099,2019,4,04/07/2019,84,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201908400180899,2019,4,04/08/2019,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201908400224399,2019,5,05/02/2019,84,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201908400371699,2019,7,07/19/2019,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,,,
201908400471299,2019,9,09/14/2019,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL(GAY),Sexual Orientation,,,
201908400654299,2019,12,12/18/2019,84,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,,,
201908800040199,2019,1,01/31/2019,88,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,
201908800298099,2019,8,08/06/2019,88,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201908800395399,2019,10,10/10/2019,88,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201908800508899,2019,12,12/28/2019,88,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,,,
201909000102299,2019,2,02/16/2019,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,,
201909000274399,2019,5,05/04/2019,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,,,
201909000284899,2019,5,05/08/2019,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,,,
201909000301599,2019,5,05/14/2019,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-TRANSGENDER,Gender,,,
201909000340099,2019,5,05/30/2019,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
201909000488399,2019,7,07/30/2019,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,,,
201909000619199,2019,9,09/22/2019,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,
